,binomial,Range,AdultBodyMass_g,Red List status,TrophicLevel,Order
4182,Sauromys petrophilus,728211.763675603,14.25,LC,Insectivore,CHIROPTERA
4183,Saxatilomys paulinae,2405.69427908912,141.0605074,DD,Insectivore,RODENTIA
4184,Scalopus aquaticus,3460699.82483593,87.15,LC,Omnivore,EULIPOTYPHLA
4185,Scapanulus oweni,345005.27053234604,36.64,LC,Insectivore,EULIPOTYPHLA
4186,Scapanus latimanus,327075.367549307,62.46,LC,Omnivore,EULIPOTYPHLA
4187,Scapanus orarius,351190.271330663,62.13,LC,Insectivore,EULIPOTYPHLA
4188,Scapanus townsendii,116640.445949749,141.7,LC,Insectivore,EULIPOTYPHLA
4189,Scapteromys aquaticus,260143.400381225,112.0,LC,Omnivore,RODENTIA
4190,Scapteromys tumidus,258565.206364153,146.0,LC,Omnivore,RODENTIA
4191,Scaptochirus moschatus,1175677.18665178,90.51,LC,Insectivore,EULIPOTYPHLA
4192,Scaptonyx fusicaudus,892175.949802913,19.41,LC,Insectivore,EULIPOTYPHLA
4193,Sciurillus pusillus,851543.5013951029,34.91,DD,Herbivore,RODENTIA
4194,Sciurocheirus alleni,95558.8922152664,320.0,LC,Omnivore,PRIMATES
4195,Sciurocheirus gabonensis,680398.8460596739,350.0,LC,Omnivore,PRIMATES
4196,Sciurotamias davidianus,1330267.36158937,433.51,LC,Herbivore,RODENTIA
4197,Sciurotamias forresti,312768.841368273,433.51,LC,Herbivore,RODENTIA
4198,Sciurus aberti,270387.704618195,622.95,LC,Herbivore,RODENTIA
4199,Sciurus aestuans,6940395.07108259,177.34,LC,Herbivore,RODENTIA
4200,Sciurus alleni,48935.032303161504,465.14,LC,Herbivore,RODENTIA
4201,Sciurus anomalus,614325.229516492,335.3,LC,Herbivore,RODENTIA
4202,Sciurus arizonensis,39247.1517883206,646.99,DD,Herbivore,RODENTIA
4203,Sciurus aureogaster,620607.698095061,455.57,LC,Herbivore,RODENTIA
4204,Sciurus carolinensis,4080719.92445122,545.4,LC,Herbivore,RODENTIA
4205,Sciurus colliaei,81302.0415098864,498.0,LC,Herbivore,RODENTIA
4206,Sciurus deppei,694996.560833447,249.5,LC,Herbivore,RODENTIA
4207,Sciurus flammifer,121714.653346619,4293.0,DD,Herbivore,RODENTIA
4208,Sciurus gilvigularis,1272882.53640352,803.0,DD,Herbivore,RODENTIA
4209,Sciurus granatensis,988528.2970776559,318.44,LC,Herbivore,RODENTIA
4210,Sciurus griseus,376963.853547044,703.85,LC,Herbivore,RODENTIA
4211,Sciurus ignitus,1498584.10329874,190.0,DD,Herbivore,RODENTIA
4212,Sciurus igniventris,2711191.67273482,700.0,LC,Herbivore,RODENTIA
4213,Sciurus lis,214979.466328893,264.3,LC,Herbivore,RODENTIA
4214,Sciurus nayaritensis,249137.653087863,697.0,LC,Herbivore,RODENTIA
4215,Sciurus niger,4360630.2408968,761.9,LC,Herbivore,RODENTIA
4216,Sciurus oculatus,101820.662839365,649.98,LC,Herbivore,RODENTIA
4217,Sciurus pucheranii,169962.005300114,803.0,DD,Herbivore,RODENTIA
4218,Sciurus pyrrhinus,26412.189922421,482.0,DD,Herbivore,RODENTIA
4219,Sciurus richmondi,21022.3485006059,237.51,NT,Herbivore,RODENTIA
4220,Sciurus sanborni,48843.1442971962,136.0,DD,Herbivore,RODENTIA
4221,Sciurus spadiceus,3247882.97700772,403.32,LC,Herbivore,RODENTIA
4222,Sciurus stramineus,156433.128330976,433.3,LC,Herbivore,RODENTIA
4223,Sciurus variegatoides,392638.55386551295,485.0,LC,Herbivore,RODENTIA
4224,Sciurus vulgaris,19900037.339664,333.0,LC,Herbivore,RODENTIA
4225,Sciurus yucatanensis,194232.524435899,225.0,LC,Herbivore,RODENTIA
4226,Scleronycteris ega,974407.47061149,49.54,DD,Omnivore,CHIROPTERA
4227,Scolomys melanops,100718.94095265199,26.5,LC,Omnivore,RODENTIA
4228,Scolomys ucayalensis,197626.023173463,26.5,LC,Omnivore,RODENTIA
4229,Scoteanax rueppellii,301736.57615052897,26.41,LC,Insectivore,CHIROPTERA
4230,Scotinomys teguina,129224.410321997,11.59,LC,Insectivore,RODENTIA
4231,Scotinomys xerampelinus,5119.33286007635,15.07,LC,Insectivore,RODENTIA
4232,Scotoecus albofuscus,3070905.37328298,4.5,DD,Insectivore,CHIROPTERA
4233,Scotoecus hirundo,4915941.85607063,8.45,LC,Insectivore,CHIROPTERA
4234,Scotoecus pallidus,138561.93070536,6.475,LC,Insectivore,CHIROPTERA
4235,Scotomanes ornatus,2690534.11261096,22.24,LC,Insectivore,CHIROPTERA
4236,Scotonycteris ophiodon,387479.534918642,69.42,NT,Herbivore,CHIROPTERA
4237,Scotonycteris zenkeri,2023614.93399945,21.3,LC,Herbivore,CHIROPTERA
4238,Scotophilus celebensis,169338.945235972,24.74625,DD,Insectivore,CHIROPTERA
4239,Scotophilus collinus,210159.19468706398,24.74625,LC,Insectivore,CHIROPTERA
4240,Scotophilus dinganii,10950619.621070301,25.12,LC,Insectivore,CHIROPTERA
4241,Scotophilus heathii,5742588.26906469,36.13,LC,Insectivore,CHIROPTERA
4242,Scotophilus kuhlii,5226237.73656755,20.31,LC,Insectivore,CHIROPTERA
4243,Scotophilus leucogaster,5052562.222497701,20.24,LC,Insectivore,CHIROPTERA
4244,Scotophilus marovaza,75613.23218215219,24.74625,LC,Insectivore,CHIROPTERA
4245,Scotophilus nigrita,2195100.12831153,27.34,LC,Insectivore,CHIROPTERA
4246,Scotophilus nucella,48895.5960324421,24.74625,DD,Insectivore,CHIROPTERA
4247,Scotophilus nux,951662.142632382,30.0,LC,Insectivore,CHIROPTERA
4248,Scotophilus robustus,398697.94639779796,24.74625,LC,Insectivore,CHIROPTERA
4249,Scotophilus tandrefana,46302.47471773231,24.74625,DD,Insectivore,CHIROPTERA
4250,Scotophilus viridis,4639208.23113977,19.81,LC,Insectivore,CHIROPTERA
4251,Scotorepens balstoni,4980250.10560101,11.92,LC,Insectivore,CHIROPTERA
4252,Scotorepens greyii,4064788.84624085,10.0,LC,Insectivore,CHIROPTERA
4253,Scotorepens orion,264662.659574861,11.83,LC,Insectivore,CHIROPTERA
4254,Scotorepens sanborni,702866.897054231,8.13,LC,Insectivore,CHIROPTERA
4255,Scotozous dormeri,1579642.3892313999,6.79,LC,Insectivore,CHIROPTERA
4256,Scutisorex somereni,434028.615629225,91.49,LC,Omnivore,EULIPOTYPHLA
4257,Sekeetamys calurus,200686.833196441,56.61,LC,Herbivore,RODENTIA
