binomial,estimated_pop,AdultBodyMassG,estimated_mass,pop_density,Range
Myotis sicarius,950523.410623602,9.597169811,9.12233458108559E-06,13.6103582785792,69838.2357883693
Myotis siligorensis,28343891.5270156,2.93,8.30476021741558E-05,21.6403701893682,1309769.25436058
Myotis simus,27594438.3259559,9.597169811,0.000264828510453,13.7900433606471,2001040.72222881
Myotis sodalis,31436312.4664512,7.15,0.000224769634135,20.0874653884447,1564971.58096088
Myotis thysanodes,53013873.0680605,8.49,0.000450087782348,15.2678705702411,3472250.62094715
Myotis tricolor,59126789.0257941,13.67,0.000808263205983,14.7628468250501,4005107.5328822
Myotis velifer,26163195.6485974,9.82,0.000256922581269,13.3898664849606,1953954.93136424
Myotis vivesi,247090.685864033,25.63,6.33293427869516E-06,35.6009522542501,6940.56395175595
Myotis volans,87361924.0711172,8.71,0.000760922358659,18.5404285197342,4711968.98055135
Myotis welwitschii,65417006.8356054,15.88,0.001038822068549,15.1721215667396,4311658.49468362
Myotis yanbarensis,2656.79851262725,9.597169811,2.5497746479296E-08,84.1632573971733,31.5672015888073
Myotis yumanensis,81138046.083789,5.15,0.000417860937332,19.9674177764512,4063522.23368011
Myrmecobius fasciatus,1200,511.44,6.13728E-07,1.06382000809925,1128.01036910752
Myrmecophaga tridactyla,6229825.19359373,29531.83,0.183978138546927,0.518648880238716,12011643.0035024
Mysateles melanurus,319447.063477394,1426.0712,0.00045555425715,10.2411116338413,31192.6160849371
Mysateles prehensilis,1055399.45504507,1650,0.001741409100824,9.89743842221421,106633.596494654
Mystromys albicaudatus,5355449.71834811,86.85,0.000465120808039,10.6861604021917,501157.526818493
Myzopoda aurita,172867.226948892,9.1,1.57309176523492E-06,1.61121096291087,107290.249959933
Myzopoda schliemanni,136437.491649107,9.1,1.24158117400687E-06,3.75457622865426,36338.9856378039
Naemorhedus caudatus,126799.691229677,26999.99,0.003423590395204,0.741608470417352,170979.292022269
Naemorhedus goral,245223.88225501,28796.51,0.007061591977595,0.978707869029595,250558.813324096
Naemorhedus griseus,855324.418354139,32000,0.027370381387333,0.356398592933072,2399909.63857357
Nandinia binotata,7884679.27192711,2167.2,0.01708767691812,1.30936723225177,6021747.81659042
Nanger dama,212.132034355963,71424.81,1.51514902487881E-05,0.001035841445105,204791.993367749
Nanger soemmerringii,6708.20393249937,41582.93,0.000278946774551,0.02308118032888,290635.22042267
Nannosciurus melanotis,27562724.6344349,50,0.001378136231722,25.6404412282369,1074970.76158272
Nanonycteris veldkampii,19443839.8107432,21.89,0.000425625653457,11.3611657698675,1711429.98919291
Napaeozapus insignis,50973118.1689377,22.25,0.001134151879259,25.3591035265085,2010052.05549377
Nasalis larvatus,699308.029040892,12265.65,0.008577467526405,1.2978114315277,538836.3918306
Nasua narica,4561100.16168624,4578.43,0.020882677813269,1.69004321378358,2698806.82605452
Nasua nasua,11402675.3222337,3775.5,0.043050800679093,1.07275029889422,10629384.4280328
Nasuella olivacea,419582.513237886,1339.99,0.000562236371914,1.69304179942499,247827.616176038
Natalus espiritosantensis,41808795.2093469,5.99,0.000250434683304,16.8358432284269,2483320.53477153
Natalus major,2964661.49672496,5.99,1.77583223653825E-05,39.886230153856,74327.9443880546
Natalus mexicanus,60688252.5962961,5.99,0.000363522633052,24.9409653384178,2433276.00888066
Natalus tumidirostris,29099182.072473,6.3,0.000183324847057,20.9223873392483,1390815.56997493
Neacomys dubosti,3505233.89213893,17.95666667,6.29423166015255E-05,15.8297701049837,221433.025804675
Neacomys guianae,4177762.82334147,15.87,6.63010960064292E-05,14.4340090526851,289438.839070446
Neacomys minutus,2241055.17930462,17.95666667,4.02418808438501E-05,12.1974588469623,183731.317106493
Neacomys musseri,1361754.50522104,17.95666667,2.4452571736625E-05,9.70273657380585,140347.467424533
Neacomys paracou,14399410.6452221,17.95666667,0.000258565417201,15.070074035407,955497.007605329
Neacomys pictus,5964.62385209645,17.95666667,1.07104762324027E-07,12.3200414387166,484.139918016203
Neacomys spinosus,35861587.6000544,19,0.000681370164401,11.5598339304774,3102258.02686538
Neacomys tenuipes,3100201.98182471,19,5.89038376546696E-05,13.8303990714076,224158.534097107
Neamblysomus gunningi,80135.3738357701,61.185,4.9030828481416E-06,8.24393492100643,9720.52479836741
Neamblysomus julianae,35199.2140533543,21.99,7.74030717033261E-07,2.93713151613147,11984.2144827466
Necromys amoenus,1490773.22399434,27.09,4.03850466380067E-05,9.06514607113686,164451.097896913
Necromys benefactus,3967516.73873899,31,0.000122993018901,10.2635426015242,386564.063966547
Necromys lactens,1077144.15227559,32.9,3.54380426098668E-05,6.57687476897232,163777.50681178
Necromys lasiurus,58054651.3593256,39.93,0.002318122228778,10.33636000047,5616546.96205299
Necromys lenguarum,5145129.47118522,40.31,0.000207400168983,8.68679192627721,592293.393792639
Necromys obscurus,2187037.93225592,40.69,8.89905734634934E-05,68.7094905363528,31830.2161052818
Necromys punctulatus,1730988.79204321,37.3,6.45658819432118E-05,22.2191225462826,77905.3623039139
Necromys temchuki,957869.580354907,47.2,4.52114441927516E-05,9.19715291883186,104148.489082268
Necromys urichi,3542998.88508505,44.84,0.000158868070007,10.433146586814,339590.636017987
Nectogale elegans,5384029.33480461,38.82,0.000209008018777,9.69375998753009,555411.867194004
Nectomys apicalis,10860298.5639476,46.25861204,0.000502382337908,10.0649203959331,1079024.78476987
Nectomys palmipes,2047863.52472628,59.82092491,0.000122505090139,12.3719483064602,165524.73983883
Nectomys rattus,38283008.7452412,248.8,0.009524812575816,5.38036070996706,7115323.82472466
Nectomys squamipes,22171866.6500596,184.98,0.004101351892928,9.45782717280571,2344287.56679027
Nelsonia goldmani,28672.8595195791,50,1.43364297597895E-06,14.0582702581378,2039.57236509815
Nelsonia neotomodon,484637.045195184,80,3.87709636156147E-05,19.7052447852684,24594.317425455
Neodon forresti,83882.8954620082,43.09423936,3.61486957524964E-06,9.96596136083852,8416.93966340548
Neodon irene,5543076.34797709,46.25861204,0.000256415018289,8.72895014233891,635022.111203379
Neodon juldaschi,2804935.9149273,37.76509979,0.000105928684732,8.99140048981683,311957.621963789
Neodon sikimensis,1325448.4726226,45.25900624,5.99884806932247E-05,8.28496570926821,159982.372786389
Neofelis diardi,6750,22500,0.000151875,0.013235128427068,510006.384690234
Neofelis nebulosa,189423.883165416,14945.05,0.002830949405101,0.099583580395468,1902159.79796239
Neofiber alleni,1545401.96577233,265.38,0.000410118773677,12.8853082516171,119935.195619273
Neohylomys hainanensis,39310.8394724578,52.21,2.05241892885702E-06,8.55828111135004,4593.31014732895
Neomys anomalus,71187462.6117337,13.19,0.000938962631849,21.6863749646989,3282589.30907598
Neomys fodiens,257805133.643824,15.26,0.003934106339405,19.695426480975,13089593.8655024
Neomys teres,3944354.81498691,12.854,5.07007367918418E-05,15.6428734940278,252150.272550169
Neonycteris pusilla,124902.279142452,22.96761263,2.86870716394797E-06,13.804603988739,9047.87122066958
Neophascogale lorentzii,436498.141096118,212,9.2537605912377E-05,3.62397976128787,120447.179578342
Neopteryx frosti,218224.136005876,239.6283091,5.22926807158965E-05,32.3582594540249,6744.00105839847
Neotetracus sinensis,2243427.28279505,49.99,0.000112148929867,8.89960379373959,252081.703274609
Neotoma albigula,5433787.18227142,208.18,0.001131205815605,6.51266085048893,834342.107936341
Neotoma angustapalata,16461.3187672246,198,3.25934111591047E-06,4.94804669027796,3326.8317373739
Neotoma bryanti,3058678.6840259,182,0.000556679520493,11.2683299030402,271440.285325748
Neotoma chrysomelas,107672.896674496,68.73202892,7.40057664813165E-06,3.5649031158378,30203.5968933175
Neotoma cinerea,27079031.7068377,285.89,0.007741624374668,7.50442660052279,3608407.83024666
Neotoma devia,383573.859136056,200,7.67147718272111E-05,5.20568777174424,73683.6083827466
Neotoma fuscipes,1303577.19351281,213.26,0.000278000872289,7.59771647172706,171574.867049032
Neotoma goldmani,960799.947654875,198,0.000190238389636,5.62670044521222,170757.259429445
Neotoma lepida,5463135.91500717,143.88,0.000786035995451,8.08319242563714,675863.647348041
Neotoma leucodon,6115595.08817019,215,0.001314852943957,5.67862067199194,1076950.80221391
Neotoma macrotis,1128417.05903431,225.74,0.000254728866906,7.03526711555677,160394.344734841
Neotoma magister,1864741.06273218,447,0.000833539255041,5.94934288779785,313436.474901586
Neotoma mexicana,11729800.4230174,203,0.002381149485873,6.57341901340332,1784429.13788092
Neotoma micropus,6798199.74558473,255.14,0.001734492683088,6.39051244389189,1063795.71361018
Neotoma nelsoni,245.722528744165,198,4.86530606913447E-08,5.36186470856177,45.8278121698591
Neotoma palatina,26871.8424143692,198,5.32062479804511E-06,1.67321761305294,16059.9806054749
Neotoma phenax,194146.085283914,227.49,4.41662929412377E-05,4.55385210928004,42633.375134927
Neotoma stephensi,1614905.86178749,149.22,0.000240976252696,7.12230601028747,226739.185237888
Neotomodon alstoni,168474.544162403,44.64,7.52070365140965E-06,6.12955591765424,27485.603594408
Neotomys ebriosus,4932848.90798442,64.5,0.000318168754565,7.16381304529484,688578.676857612
Neotragus batesi,219000,2967.45,0.00064987155,0.272930070085583,802403.340648131
Neotragus pygmaeus,62000,3913.68,0.00024264816,0.139790237485526,443521.673009673
Neovison vison,6345577.26531674,1100,0.006980134991848,0.435410404335121,14573784.186454
Nephelomys albigularis,3892338.86585276,61.9,0.000240935775796,9.77422747485047,398224.706337961
Nephelomys auriventer,120105.930406444,60.5005,7.26646884255508E-06,8.33164340402476,14415.6350172674
Nephelomys caracolus,159958.468781447,60.5,9.67748736127754E-06,39.2346653098968,4076.96784254454
Nephelomys devius,106649.183050736,46.25861204,4.93344318312693E-06,11.1197173195321,9590.99768331372
Nephelomys keaysi,582805.716433464,58.295,3.39746592394888E-05,8.69558217388765,67023.1969267794
Nephelomys levipes,1352810.28221761,60.5005,8.18456984793064E-05,8.60961241414789,157127.895791752
Nephelomys meridensis,95227.1965285584,46.25861204,4.40507793987142E-06,6.63554119583067,14351.0821074237
Nesokia bunnii,199738.786429507,63.85388804,1.27540981059152E-05,4.76962692715954,41877.2347355179
Nesokia indica,18249255.8217723,178.08,0.003249827476741,5.07687841459061,3594582.01112817
Nesolagus netscheri,46881.9100842039,1511.67,7.08699770169885E-05,3.22744023121998,14526.0351007282
Nesolagus timminsi,83628.4967735564,1511.67,0.000126418689718,3.36915107888714,24821.8304301093
Nesomys audeberti,1536218.62424002,214.04,0.000328812234332,16.9330527186884,90723.0757360455
Nesomys lambertoni,12496.1632255946,155,1.93690529996716E-06,5.62764954267803,2220.49421003
Nesomys rufus,1243040.31727508,163.96,0.00020380889042,11.6407891066758,106783.166148265
Nesoromys ceramicus,4477.19132346236,63.85388804,2.85886073502025E-07,10.1010312272821,443.241013983783
Nesoryzomys fernandinae,22017.5149526525,32.3,7.11165732970677E-07,34.5606592315292,637.068720395422
Nesoryzomys narboroughi,18070.5763602928,68.65,1.2405450671341E-06,28.3651916689248,637.068720395422
Nesoryzomys swarthi,13379.2935907495,105,1.4048258270287E-06,23.3252316911422,573.597457376185
Nesotragus moschatus,365000,6499,0.002372135,0.266295705248754,1370656.72786215
Neurotrichus gibbsii,5049943.49638428,9.56,4.82774598254337E-05,22.8127951359546,221364.52224678
Neusticomys ferreirai,1996596.82275099,42.72,8.52946162679224E-05,2922.44312608516,683.194415292383
Neusticomys monticolus,614636.393689579,39.5,2.42781375507384E-05,9.33696705561324,65828.2705753009
Neusticomys mussoi,89685.2541200213,40,3.58741016480085E-06,4.71068969690306,19038.6673482193
Neusticomys oyapocki,4315912.56769479,47,0.000202847890682,60.9533811783421,70806.7786275376
Neusticomys venezuelae,7502051.95131962,47.1,0.000353346646907,11.2681045803251,665777.629044968
Nilgiritragus hylocrius,1897.36659610103,75000,0.000142302494708,0.904870964078993,2096.83664458416
Ningaui ridei,7930962.67712414,9.42,7.47096684185093E-05,3.52100879288105,2252468.86436619
Ningaui timealeyi,1334891.19188847,6.37,8.50325689232955E-06,5.33152166918649,250377.148348372
Ningaui yvonneae,1397382.29766064,11,1.5371205274267E-05,4.52836886493964,308584.02646474
Niviventer andersoni,1257199.63709081,147,0.000184808346652,6.67660127538986,188299.343518518
Niviventer brahma,167602.416403111,97.3,1.63077151160227E-05,5.1842433021548,32329.1957253334
Niviventer cameroni,93030.0228986714,89,8.27967203798176E-06,9.32661694197166,9974.68036668446
Niviventer confucianus,41930284.5979776,65,0.002725468498869,10.5581117810268,3971381.00709705
Niviventer coninga,684439.601200564,80.65,5.52000538368255E-05,24.1291380128793,28365.6880256242
Niviventer cremoriventer,30775539.7965496,71.54,0.002201682117045,24.652527444522,1248372.60057034
Niviventer culturatus,166854.937174619,81.17,1.35436152504638E-05,44.6523377939887,3736.75703038065
Niviventer eha,1681094.30185155,53.6,9.01066545792429E-05,9.15816435549584,183562.364311874
Niviventer excelsior,1124225.1622799,102,0.000114670966553,7.46376837919888,150624.336817989
Niviventer fraternus,1924529.53684172,89,0.000171283128779,17.1902931224471,111954.4340014
Niviventer fulvescens,61625386.2093406,81.79,0.005040340338062,13.0551792114991,4720378.41924532
Niviventer hinpoon,20233.2399509474,87.21125,1.76456614767206E-06,6.90770064723296,2929.08465265534
Niviventer langbianis,4926873.77903,69.8,0.000343895789776,7.79098555011886,632381.326769991
Niviventer lepturus,362180.071062219,84.8,3.07128700260762E-05,47.8010588483595,7576.82109534795
Niviventer niviventer,2081161.64390655,100,0.000208116164391,8.22614570172372,252993.530551065
Niviventer rapit,2648172.48460843,79.73,0.000211138792198,10.5604424324911,250763.403288943
Niviventer tenaster,2080493.39685119,103,0.000214290819876,7.8197203226994,266057.264325918
Noctilio albiventris,152578966.890126,31.46,0.004800134298363,11.8686082915825,12855674.662238
Noctilio leporinus,190704697.954371,29.93,0.005707791609774,13.0390595795924,14625648.1757968
Nomascus concolor,1612.45154965971,6410.47,1.03365722855471E-05,0.061250322034022,26325.6011742121
Nomascus gabriellae,93150.7808709008,8500,0.000791781637403,0.982056016226604,94852.8183033979
Nomascus hainanus,20,7790,1.558E-07,0.121232770405374,164.971896073353
Nomascus leucogenys,21080.7524211616,7320,0.000154311107723,0.795470655843801,26500.9806034895
Nomascus nasutus,68.9836937254016,7124.094,4.91446318566971E-07,0.008299387479512,8311.90179946411
Nomascus siki,32538.278626414,5600,0.000182214360308,1.22559114407776,26549.048419323
Notiomys edwardsii,4039609.87062418,21.3,8.60436902442951E-05,15.1227605128681,267121.195709398
Notiosorex cockrumi,842185.090278886,5.035,4.24040192955419E-06,12.7210535460199,66204.0362641495
Notiosorex crawfordi,42061474.4282032,4.79,0.000201474462511,19.4214728862513,2165720.11168005
Notiosorex evotis,2210006.7058796,5.28,1.16688354070443E-05,24.7933200757204,89137.1828835384
Notiosorex villai,79801.1153812979,5.035,4.01798615944835E-07,13.2097663454325,6041.06940989843
Notomys alexis,32565249.4978522,32.34,0.001053160168761,11.1230453348157,2927727.84049717
Notomys aquilo,15000,38.99,5.8485E-07,6.56917377179961,2283.39217701814
Notomys cervinus,28460.4989415154,34.79,9.90140758175321E-07,0.339648956826593,83793.8653114895
Notomys fuscus,789025.245707317,39.28,3.09929116513834E-05,7.48173068711899,105460.257620039
Notomys mitchellii,11711853.952831,42.8,0.000501267349181,18.1093891951047,646728.270437575
Notopteris macdonaldi,717523.283417051,68.17,4.89135622305404E-05,37.2328579413709,19271.2384460765
Notopteris neocaledonica,2505.77650657387,68.17,1.70818784453141E-07,0.232004873872414,10800.5339058173
Notoryctes caurinus,4248525.51892627,40,0.000169941020757,9.41611776341301,451197.152125074
Notoryctes typhlops,47434.1649025257,55,2.60887906963891E-06,0.051481070285708,921390.418638876
Nyctalus aviator,24403433.0410677,28.97666667,0.000707130144835,35.0625214936764,695997.66364404
Nyctalus azoreum,3162.27766016838,28.97666667,9.16322656766867E-08,1.41341378118642,2237.33325814466
Nyctalus furvus,55099.2537839566,28.97666667,1.59659271066345E-06,3.82012974627185,14423.3985344946
Nyctalus leisleri,114635860.638368,12.47,0.00142950918216,22.1672669638622,5171402.53804184
Nyctalus montanus,1136924.06615803,28.97666667,3.29442696941624E-05,5.40682501113324,210275.728143038
Nyctalus noctula,15847827.9249363,28.48,0.000451346139302,2.19801129523874,7210075.74404434
Nyctalus plancyi,26795758.2915137,28.97666667,0.000776451756183,13.9782908753431,1916955.26516621
Nyctereutes procyonoides,13820309.4769015,4214.99,0.058252466242045,2.21412138322659,6241893.3223803
Nycteris arge,64452605.0321849,10.79,0.000695443608297,16.194041659998,3980019.71252141
Nycteris aurita,26060608.3344092,13.07636364,0.00034077799126,14.5636346969765,1789430.2402284
Nycteris gambiensis,21916921.9917315,7.13,0.000156267653801,11.7786741887889,1860729.11436775
Nycteris grandis,6792945.60509117,29.8,0.000202429779032,1.54232226110066,4404362.03017875
Nycteris hispida,159290264.013403,7.98,0.001271136306827,13.8439344564971,11506141.1561831
Nycteris intermedia,36676474.8980936,13.07636364,0.000479594922801,14.0005179314525,2619651.29273532
Nycteris javanica,5798638.18646089,17.78,0.000103099786955,42.8003684736334,135481.034235326
Nycteris macrotis,151453908.473677,14.49,0.002194567133784,12.5275600382224,12089657.3643696
Nycteris madagascariensis,1259704.33622512,17.69,2.22841697078223E-05,24.963098018189,50462.6603359587
Nycteris major,26439472.9223811,13.07636364,0.000345732162383,12.6084847743341,2096958.78573779
Nycteris nana,45137107.818278,6.98,0.000315057012572,15.3625380828165,2938128.29461854
Nycteris parisii,1278845.66669198,13.07636364,1.67226509771026E-05,10.0595288110887,127127.790049401
Nycteris thebaica,204701928.285626,9.2,0.001883257740228,14.2226707870665,14392650.3924827
Nycteris tragata,55156324.7186951,14.4,0.000794251075949,39.5489250468062,1394635.24364866
Nycteris vinsoni,3059.2990066385,13.07636364,4.00045062942959E-08,10.4899768839583,291.640204786048
Nycteris woodi,7686399.89771691,7.6,5.84166392226485E-05,12.3890465169083,620419.003772945
Nycticebus bengalensis,1941155.57669587,1137.36,0.002207792706711,0.947671802901621,2048341.59964701
Nycticebus coucang,1690272.12947451,924.55,0.001562741097306,2.6790609461511,630919.625737838
Nycticebus javanicus,204261.548548802,626,0.000127867729392,3.16026339351773,64634.3431271518
Nycticebus menagensis,2179182.45419096,282,0.000614529452082,2.90865085876773,749207.299192379
Nycticebus pygmaeus,880409.768968684,342.32,0.000301381872113,1.90320435808102,462593.396883766
Nycticeinops schlieffeni,85293638.3123526,5.05,0.000430732873477,15.5082740272046,5499879.49418038
Nycticeius cubanus,592894.848533975,9.12,5.40720101862985E-06,12.2619330304164,48352.4781177052
Nycticeius humeralis,62034688.9944663,9.12,0.00056575636363,21.51546779818,2883260.06091831
Nyctiellus lepidus,6161820.76890945,5.516,3.39886033613045E-05,55.9229582510824,110184.099010717
Nyctimene aello,18621848.2954999,85.26,0.001587698785674,29.9708145270279,621332.73951252
Nyctimene albiventer,30339787.7158546,29.95,0.00090867664209,40.5596033768642,748029.694322921
Nyctimene cephalotes,8550617.47174517,44.92,0.000384093736831,40.5493083168004,210869.625813136
Nyctimene certans,4207345.02717445,43.24,0.000181925598975,19.810498198245,212379.566887781
Nyctimene cyclotis,55400.077815923,48.83,2.70518579975152E-06,13.371714261587,4143.07969286115
Nyctimene draconilla,265171.813452034,30.15,7.99493017557883E-06,15.2532165863181,17384.6488018724
Nyctimene keasti,1699461.89810778,56.67,9.63085057657678E-05,35.7437826228936,47545.664543609
Nyctimene major,3157409.49260907,107.06,0.000338032260279,44.9037334858441,70315.0773332566
Nyctimene malaitensis,437679.500287425,78.39,3.43096960275312E-05,60.9709953889335,7178.48704118197
Nyctimene masalai,418486.44520716,53.2,2.22634788850209E-05,59.6149361357691,7019.82543861298
Nyctimene minutus,579357.445794202,56.67,3.28321864531574E-05,22.3219546537368,25954.6018608731
Nyctimene robinsoni,8311384.63712785,48.83,0.000405844911831,23.6265849681932,351781.040227222
Nyctimene sanctacrucis,36400.1593727267,56.67,2.06279703165242E-06,72.6005630445332,501.375717298486
Nyctimene vizcaccia,3812545.42164056,41.96,0.000159974405892,54.3277722580639,70176.7303015939
Nyctinomops aurispinosus,64629999.5458738,18.43,0.00119113089163,24.5564284793778,2631897.37058666
Nyctinomops femorosaccus,20957745.2617229,15.04,0.000315204488736,16.7405970237582,1251911.46002617
Nyctinomops laticaudatus,195105779.39589,13.12,0.002559787825674,14.8921716461328,13101230.9038591
Nyctinomops macrotis,220227003.591209,16.38,0.003607318318824,13.9881614707776,15743813.370419
Nyctomys sumichrasti,13768753.7852056,59.99,0.000825987539574,20.4547646834889,673131.859410719
Nyctophilus arnhemensis,13017213.328655,6.83,8.89075670347134E-05,18.4902087930169,704005.751063834
Nyctophilus bifax,24512274.0544211,9.89,0.000242426390398,20.9447127725076,1170332.30871499
Nyctophilus geoffroyi,133251501.966778,8.465,0.001127973964149,18.3226383585172,7272506.24934351
Nyctophilus gouldi,23958857.0363173,11.32,0.000271214261651,24.9767132549464,959247.79180353
Nyctophilus heran,63554.2832966378,8.465,5.37987008106039E-07,50.7344674458631,1252.68454555977
Nyctophilus microdon,36478.3928727355,8.465,3.08789595667706E-07,18.0514488136962,2020.80139102508
Nyctophilus microtis,9511863.94430081,7.29,6.93414881539529E-05,57.1213959493598,166520.159149007
Nyctophilus nebulosus,3.87922056763971,8.465,3.28376021050701E-11,15.8985534412952,0.243998334940571
Nyctophilus sherrini,302350.079006517,8.465,2.55939341879017E-06,6.18768155013248,48863.2255161942
Nyctophilus walkeri,8808353.32901362,4.44,3.91090887808205E-05,22.1458517304393,397742.811440691
Ochotona alpina,3667722.26925369,150,0.000550158340388,6.37834446878292,575027.31111566
Ochotona argentata,556.228397464573,140.5955,7.82032096557303E-08,5.82481515590816,95.4928839072919
Ochotona cansus,5596913.66481202,68.75,0.000384787814456,7.99357556130852,700176.488216723
Ochotona collaris,11767792.1191973,129,0.001518045183376,13.9057471999214,846253.851016633
Ochotona curzoniae,12135083.7816036,159.47,0.001935181810652,5.46131592469552,2222007.28705878
Ochotona dauurica,12150406.5612516,131.01,0.00159182476359,5.91397581486796,2054524.22221698
Ochotona erythrotis,2657042.57478512,181,0.000480924706036,4.89042938213909,543314.782233482
Ochotona forresti,238212.398952934,125,2.97765498691168E-05,6.18207139634387,38532.7803062603
Ochotona gloveri,2192358.89932181,181,0.000396816960777,5.24491771822811,417996.814650212
Ochotona hoffmanni,6586.60899269349,157.3771923,1.03658203004803E-06,5.30450799979898,1241.70026568781
Ochotona hyperborea,81693390.7635052,120,0.009803206891621,9.08708922564036,8990050.46995655
Ochotona iliensis,1000,165,1.65E-07,0.030327499836992,32973.3741777238
Ochotona koslowi,162124.137443044,188.6965,3.05922573010214E-05,33.433505512969,4849.15162067452
Ochotona ladacensis,3602417.76629977,131.475,0.000473627875824,4.57980033127114,786588.389389436
Ochotona macrotis,15591638.8853486,204.75,0.003192388061775,5.31921682543887,2931190.69912368
Ochotona nubrica,2420227.36150434,235,0.000568753429954,4.92211260722679,491704.99633651
Ochotona princeps,8985228.15636432,157.63,0.001416341514288,10.0431605147995,894661.410929734
Ochotona pusilla,13888807.3404754,142.5,0.001979155046018,9.07669377898897,1530161.49697874
Ochotona roylei,2571168.84852598,260,0.000668503900617,5.20637808483766,493849.813945302
Ochotona rufescens,4354310.14996142,250,0.00108857753749,4.60227785134746,946120.658205493
Ochotona rutila,1209482.72037389,250,0.000302370680093,5.84464303761695,206938.680872294
Ochotona thibetana,5088304.7492828,83.1,0.000422838124665,6.97645134424899,729354.294641118
Ochotona thomasi,1745717.7605943,97.5,0.000170207481658,5.31480131425849,328463.409518416
Ochotona turuchanensis,13266650.5160859,120,0.00159199806193,8.07590919887984,1642743.89290138
Ochrotomys nuttalli,23332725.2158726,22.81,0.000532219462174,16.1521671976624,1444556.93965633
Octodon bridgesi,605244.796511577,162.25,9.82009682340033E-05,5.0033168125296,120968.713193593
Octodon degus,183443.93878462,203.27,3.72886494367498E-05,2.88881962508029,63501.3474680068
Octodon lunatus,106299.314961376,200.55,2.13183276155041E-05,4.15605301146363,25576.9872684904
Octodontomys gliroides,2608894.10248704,155.77,0.000406387434344,5.35363218334135,487312.914511575
Octomys mimax,749629.157882473,124.43,9.32763561153161E-05,6.30233000616347,118944.764420359
Odocoileus hemionus,6000000,84560.57,0.50736342,0.946362058640764,6340068.20668366
Odocoileus virginianus,41000000,75901.25,3.11195125,2.84512075010604,14410636.173692
Oecomys auyantepui,9947251.73169971,46.25861204,0.000460146058721,9.13520210575379,1088892.3547115
Oecomys bicolor,86602902.5358674,40.74,0.003528202249311,10.0765691685255,8594483.01177492
Oecomys catherinae,38626033.4715003,46.25861204,0.001786786697002,11.0580834649834,3493013.37739164
Oecomys cleberi,3866323.68247242,73.4,0.000283788158293,596.388413685388,6482.89536441601
Oecomys concolor,46986898.3791547,46.33,0.002176903001906,9.53860488332091,4925971.76986704
Oecomys flavicans,381527.416032463,73.4,2.80041123367828E-05,8.96078725467392,42577.4438326788
Oecomys mamorae,4957220.37287555,62.5,0.000309826273305,7.60370629876212,651947.902522561
Oecomys paricola,20674294.5191672,73.4,0.001517493217707,52.627302755418,392843.513475308
Oecomys phaeotis,909702.192430153,73.4,6.67721409243732E-05,7.74377956956955,117475.217916194
Oecomys rex,6776985.99002492,73.4,0.000497430771668,13.1568313279298,515092.564547702
Oecomys roberti,29011713.7287963,73.4,0.002129459787694,7.78408651479029,3727054.37865729
Oecomys rutilus,10031205.6677068,73.4,0.00073629049601,8.45315673825755,1186681.61236231
Oecomys speciosus,4543889.59041575,73.4,0.000333521495937,11.9526483636051,380157.556065277
Oecomys superans,14397576.9030622,73.4,0.001056782144685,9.30124792452857,1547918.84055622
Oecomys trinitatis,50197922.3804038,73.4,0.003684527502722,10.3925424227712,4830186.91080005
Oenomys hypoxanthus,35895224.6096801,89.84,0.003224826978934,8.6035557747229,4172138.30532019
Oenomys ornatus,999169.208289487,85.5,8.54289673087511E-05,6.26659626413078,159443.686201488
Okapia johnstoni,41833.0013267037,230001.1,0.009621636321443,0.158326272246688,264220.212685383
Olallamys albicauda,37268.8023316799,273.5,1.01930174377145E-05,6.23579058622293,5976.59620161394
Olallamys edax,36648.9008559554,206.4,7.56433313666919E-06,6.79911605386337,5390.24493266752
Oligoryzomys andinus,2734921.64027448,25.2,6.89200253349169E-05,10.4789764594617,260991.295366931
Oligoryzomys arenalis,1711561.43874909,25.2,4.31313482564771E-05,17.6579971855842,96928.4013787468
Oligoryzomys brendae,930277.163590648,26.55990747,2.47080753864217E-05,5757.83392762049,161.567210045445
Oligoryzomys chacoensis,7769055.60426853,23,0.000178688278898,10.209871426608,760935.694451697
Oligoryzomys delticola,7311403.24888575,29.39,0.000214882141485,19.6620900292883,371852.800897302
Oligoryzomys destructor,6998241.87608343,25.2,0.000176355695277,10.586532197378,661051.39488611
Oligoryzomys eliurus,27863258.1318576,34.58,0.0009635114662,12.3236326675456,2260961.42943597
Oligoryzomys flavescens,50424267.3840626,21.3,0.001074036895281,16.0086514018253,3149813.56757592
Oligoryzomys fornesi,18530972.374969,22.5,0.000416946878437,10.6822282559031,1734747.83828258
Oligoryzomys fulvescens,48394288.2385703,25,0.001209857205964,16.7147930091469,2895296.89132777
Oligoryzomys griseolus,488653.941477423,25.2,1.23140793252311E-05,9.27762228089955,52670.1698649067
Oligoryzomys magellanicus,3511792.53471419,25.2,8.84971718747975E-05,25.8362351877647,135925.08773791
Oligoryzomys microtis,27553150.0627628,22.5,0.000619945876412,10.1202122039922,2722586.19753977
Oligoryzomys moojeni,1806333.94140937,26.55990747,4.79760623437534E-05,9.99743420097004,180679.752934419
Oligoryzomys nigripes,51717168.5516151,20.33,0.001051410036654,16.0876702435822,3214708.39273613
Oligoryzomys rupestris,3763896.40099462,26.55990747,9.99687401370831E-05,623.224978973204,6039.38630187102
Oligoryzomys stramineus,4960860.59292797,26.55990747,0.00013175999832,9.35358703647052,530369.854215833
